#year,month,day,julian_day,heure,aot1020,aot870,aot675,aot440
2007,6,23,174,12,0.205412,0.220220,0.240125,0.239662
2007,6,23,174,13,0.190565,0.203830,0.225618,0.223451
2007,6,23,174,14,0.172666,0.186308,0.207095,0.203256
2007,6,23,174,15,0.168607,0.178922,0.195756,0.199486
2007,6,23,174,16,0.192590,0.203840,0.216727,0.218013
2007,6,24,175,10,0.197726,0.208992,0.229829,0.215959
2007,6,24,175,11,0.213315,0.227926,0.246962,0.240857
2007,6,24,175,12,0.218079,0.232943,0.252937,0.250543
2007,6,24,175,13,0.207392,0.221192,0.240534,0.237466
2007,6,24,175,14,0.210295,0.221996,0.241118,0.238617
2007,6,24,175,15,0.206468,0.221060,0.238006,0.228757
2007,6,25,176,8,0.125045,0.131001,0.143965,0.135127
2007,6,25,176,12,0.449601,0.466456,0.491262,0.483627
2007,6,26,177,13,0.602580,0.625736,0.663189,0.670183
2007,6,27,178,14,0.062748,0.067961,0.086483,0.082181
2007,6,28,179,10,0.052855,0.058353,0.077326,0.070817
2007,6,28,179,11,0.065085,0.074564,0.093505,0.093725
2007,6,28,179,12,0.089643,0.097470,0.117277,0.121790
2007,6,28,179,13,0.062170,0.071493,0.090052,0.088950
2007,6,28,179,14,0.071704,0.078911,0.098789,0.099819
2007,6,28,179,15,0.082182,0.086605,0.103108,0.105429
2007,6,28,179,16,0.099461,0.105330,0.116969,0.124060
2007,6,30,181,14,0.430331,0.446616,0.477317,0.474794
2007,6,30,181,15,0.416292,0.435976,0.461527,0.464662
2007,7,1,182,13,0.413938,0.428100,0.457289,0.446730
2007,7,1,182,14,0.411950,0.428085,0.455840,0.451397
2007,7,1,182,15,0.451391,0.466548,0.489650,0.488447
2007,7,2,183,11,0.367838,0.388989,0.416844,0.409260
2007,7,2,183,12,0.387854,0.402664,0.431887,0.421709
2007,7,2,183,14,0.327673,0.344434,0.370834,0.365665
2007,7,2,183,15,0.316690,0.332809,0.358363,0.355314
2007,7,2,183,16,0.331821,0.346083,0.363599,0.364228
2007,7,3,184,8,0.025858,0.028384,0.044315,0.046808
2007,7,3,184,9,0.016963,0.022186,0.044608,0.039815
2007,7,3,184,12,0.002496,0.007839,0.029523,0.023778
2007,7,3,184,13,0.009186,0.015360,0.038476,0.037144
2007,7,3,184,14,0.019873,0.025772,0.046659,0.048523
2007,7,3,184,15,0.014584,0.019973,0.036076,0.035209
2007,7,3,184,16,0.028309,0.032991,0.044812,0.054503
2007,7,4,185,8,0.171212,0.177239,0.190980,0.175759
2007,7,4,185,9,0.189975,0.198434,0.220290,0.208962
2007,7,5,186,8,0.280062,0.287370,0.303892,0.293400
2007,7,5,186,10,0.274007,0.284794,0.313001,0.307546
2007,7,6,187,8,0.224151,0.233987,0.254852,0.243202
2007,7,6,187,9,0.234960,0.244324,0.271973,0.266557
2007,7,6,187,10,0.201217,0.212378,0.240072,0.232962
2007,7,6,187,11,0.202981,0.214886,0.244393,0.238111
2007,7,7,188,9,0.167844,0.181518,0.211775,0.215014
2007,7,7,188,10,0.165894,0.180070,0.212908,0.213959
2007,7,7,188,11,0.142006,0.151285,0.182623,0.183377
2007,7,9,190,10,0.257186,0.261904,0.293213,0.284330
2007,7,10,191,8,0.182732,0.186675,0.206806,0.200200
2007,7,10,191,9,0.174301,0.177751,0.199867,0.188668
2007,7,11,192,8,0.126796,0.132000,0.147949,0.145438
2007,7,11,192,9,0.120947,0.127466,0.151432,0.145075
2007,7,11,192,10,0.146590,0.155933,0.183237,0.178347
2007,7,11,192,11,0.164693,0.174014,0.201333,0.193843
2007,7,11,192,12,0.198249,0.209789,0.239895,0.238478
2007,7,11,192,13,0.223142,0.237961,0.267935,0.266946
2007,7,11,192,14,0.256745,0.270930,0.297069,0.299136
2007,7,11,192,15,0.307208,0.324420,0.349145,0.355056
2007,7,11,192,16,0.405559,0.425721,0.452003,0.467126
2007,7,12,193,8,0.472879,0.484481,0.510472,0.502276
2007,7,12,193,10,0.468646,0.482090,0.513822,0.506204
2007,7,12,193,11,0.447168,0.462903,0.495521,0.483288
2007,7,12,193,12,0.454752,0.472773,0.504757,0.495193
2007,7,12,193,13,0.447387,0.465252,0.498631,0.493812
2007,7,12,193,14,0.383622,0.402021,0.433167,0.432794
2007,7,12,193,15,0.382650,0.403443,0.428393,0.432597
2007,7,13,194,8,0.550664,0.571172,0.604164,0.605807
2007,7,13,194,10,0.547165,0.569867,0.614951,0.618505
2007,7,13,194,11,0.498905,0.520971,0.559734,0.560180
2007,7,14,195,11,0.044588,0.050525,0.075318,0.073872
2007,7,14,195,12,0.043396,0.048770,0.071954,0.068885
2007,7,16,197,10,0.258306,0.270258,0.298145,0.284587
2007,7,17,198,8,0.539941,0.554892,0.575701,0.538777
2007,7,17,198,9,0.523784,0.538973,0.562467,0.531889
2007,7,21,202,9,0.377249,0.391771,0.415403,0.391012
2008,1,3,3,9,0.031901,0.035406,0.044193,0.045382
2008,1,3,3,10,0.042798,0.048014,0.065695,0.076635
2008,1,3,3,11,0.047351,0.053323,0.075610,0.082462
2008,1,7,7,16,0.052822,0.054216,0.056910,0.058622
2008,1,9,9,16,0.098341,0.096112,0.099181,0.107355
2008,1,13,13,14,0.112369,0.113263,0.123368,0.117631
2008,1,13,13,15,0.098143,0.100758,0.108462,0.103244
2008,1,14,14,8,0.125890,0.128152,0.130301,0.129786
2008,1,14,14,9,0.123006,0.124268,0.131136,0.129200
2008,1,14,14,15,0.137259,0.141911,0.149461,0.158371
2008,1,14,14,16,0.128149,0.131534,0.134277,0.143041
2008,1,15,15,8,0.094845,0.097323,0.099748,0.097040
2008,1,19,19,9,0.063654,0.065687,0.072318,0.068588
2008,1,19,19,10,0.063907,0.065619,0.074687,0.072137
2008,1,19,19,14,0.050024,0.055935,0.062945,0.061483
2008,1,19,19,16,0.051854,0.054570,0.056445,0.060412
2008,1,20,20,16,0.045467,0.046653,0.045434,0.048672
2008,1,22,22,9,0.520444,0.519911,0.517645,0.486239
2008,1,22,22,10,0.586652,0.589255,0.588398,0.554021
2008,1,22,22,15,0.093888,0.097483,0.102992,0.096228
2008,1,22,22,16,0.080216,0.081974,0.083812,0.080654
2008,1,23,23,15,0.127286,0.130092,0.138689,0.147505
2008,1,23,23,16,0.123445,0.125581,0.128312,0.136358
2008,2,7,38,10,0.050504,0.055233,0.064195,0.057290
2008,2,7,38,11,0.036407,0.039065,0.050031,0.043350
2008,2,7,38,16,0.084062,0.086235,0.088263,0.088545
2008,2,8,39,8,0.081744,0.082601,0.084685,0.079601
2008,2,8,39,9,0.071015,0.071570,0.078731,0.072796
2008,2,8,39,11,0.050575,0.053996,0.065063,0.059413
2008,2,10,41,8,0.084575,0.085134,0.090251,0.084270
2008,2,10,41,10,0.086152,0.089460,0.097568,0.092055
2008,2,10,41,11,0.077550,0.081107,0.092349,0.088277
2008,2,10,41,12,0.076049,0.077970,0.092484,0.090340
2008,2,10,41,13,0.060928,0.064006,0.079372,0.077195
2008,2,10,41,15,0.064608,0.067937,0.075889,0.075171
2008,2,10,41,16,0.087230,0.089458,0.092472,0.095104
2008,2,11,42,8,0.078581,0.082327,0.088459,0.092445
2008,2,11,42,9,0.065641,0.070422,0.079332,0.081026
2008,2,11,42,10,0.062928,0.065653,0.079262,0.076502
2008,2,11,42,11,0.056367,0.061972,0.078243,0.076227
2008,2,11,42,12,0.061578,0.066304,0.083798,0.085409
2008,2,11,42,13,0.060425,0.064744,0.082212,0.082807
2008,2,11,42,15,0.083192,0.087572,0.096981,0.102873
2008,2,11,42,16,0.090120,0.093154,0.098348,0.104941
2008,2,12,43,8,0.104081,0.105970,0.119249,0.137760
2008,2,12,43,10,0.077374,0.081562,0.097104,0.109990
2008,2,12,43,11,0.073798,0.083650,0.097806,0.106141
2008,2,14,45,9,0.871946,0.893623,0.852017,0.839544
2008,2,14,45,13,0.079659,0.085065,0.093963,0.094133
2008,2,14,45,14,0.090996,0.093944,0.101307,0.098422
2008,2,14,45,15,0.075748,0.079844,0.086271,0.084524
2008,2,14,45,16,0.103197,0.105413,0.106173,0.106843
2008,2,15,46,9,0.086997,0.086547,0.090750,0.083605
2008,2,15,46,10,0.080433,0.082983,0.089394,0.083473
2008,2,15,46,11,0.068665,0.073446,0.081128,0.073659
2008,2,15,46,12,0.076458,0.077737,0.090655,0.082845
2008,2,15,46,15,0.122091,0.125872,0.129948,0.121662
2008,2,15,46,16,0.072691,0.074840,0.076470,0.076792
2008,2,16,47,8,0.048516,0.049784,0.053801,0.051549
2008,2,16,47,9,0.036322,0.038185,0.046048,0.042538
2008,2,16,47,10,0.020081,0.022331,0.032545,0.029590
2008,2,16,47,13,0.052490,0.057776,0.068595,0.066093
2008,2,16,47,14,0.042252,0.045999,0.058002,0.054609
2008,2,17,48,10,0.086280,0.088729,0.099341,0.097798
2008,2,17,48,12,0.041735,0.046016,0.059351,0.057748
2008,2,17,48,13,0.047234,0.053448,0.066046,0.065261
2008,2,17,48,14,0.065253,0.068900,0.084734,0.080771
2008,2,17,48,15,0.078422,0.080513,0.091491,0.099295
2008,2,17,48,16,0.067591,0.070607,0.075756,0.086056
2008,2,18,49,8,0.081275,0.082114,0.086595,0.090013
2008,2,18,49,9,0.061617,0.062684,0.068710,0.070328
2008,2,18,49,11,0.043547,0.043370,0.056495,0.056534
2008,2,18,49,14,0.063077,0.068415,0.076760,0.082922
2008,2,18,49,16,0.086428,0.090801,0.096593,0.104708
2008,2,19,50,8,0.093319,0.093925,0.097505,0.098756
2008,2,19,50,9,0.062353,0.065946,0.072239,0.070124
2008,2,19,50,10,0.075010,0.077766,0.088783,0.088476
2008,2,19,50,11,0.067912,0.073937,0.085019,0.084327
2008,2,19,50,12,0.078435,0.082048,0.096024,0.094181
2008,2,19,50,14,0.094581,0.096663,0.109201,0.109344
2008,2,19,50,15,0.079535,0.082299,0.090804,0.095028
2008,2,19,50,16,0.094022,0.096850,0.099855,0.105027
2008,2,20,51,8,0.067020,0.066882,0.068637,0.064740
2008,2,20,51,9,0.067877,0.067776,0.071709,0.067970
2008,2,20,51,10,0.059265,0.061298,0.067680,0.063771
2008,2,20,51,14,0.078193,0.080776,0.088690,0.086511
2008,2,20,51,16,0.067431,0.070595,0.073918,0.076217
2008,2,21,52,9,0.096820,0.097504,0.099081,0.092666
2008,2,21,52,15,0.114383,0.117944,0.121491,0.120616
2008,2,21,52,16,0.120906,0.123956,0.125642,0.134402
2008,2,22,53,8,0.043742,0.044897,0.048081,0.046012
2008,2,22,53,9,0.038660,0.040690,0.048146,0.045786
2008,2,22,53,10,0.041977,0.043224,0.053253,0.052429
2008,2,22,53,11,0.031522,0.032283,0.045958,0.042056
2008,2,22,53,12,0.039797,0.042366,0.056685,0.052258
2008,2,22,53,13,0.039095,0.041493,0.054039,0.050024
2008,2,22,53,14,0.062074,0.064599,0.073413,0.070432
2008,2,22,53,15,0.050425,0.052777,0.059441,0.058155
2008,2,22,53,16,0.063573,0.065911,0.067940,0.071414
2008,2,23,54,8,0.080331,0.079941,0.080208,0.075252
2008,2,23,54,9,0.064026,0.065232,0.070398,0.065705
2008,2,23,54,11,0.046594,0.049296,0.060691,0.054225
2008,2,23,54,12,0.035444,0.040611,0.050880,0.044821
2008,2,23,54,13,0.031820,0.034949,0.047184,0.042724
2008,2,23,54,14,0.032699,0.034490,0.044752,0.042415
2008,2,23,54,15,0.028314,0.031347,0.038699,0.036629
2008,2,24,55,8,0.048146,0.048621,0.051201,0.047915
2008,2,24,55,9,0.045741,0.048119,0.053411,0.048276
2008,2,24,55,10,0.047250,0.049777,0.058992,0.053210
2008,2,24,55,11,0.039707,0.040725,0.052367,0.046018
2008,2,24,55,12,0.031301,0.037143,0.046476,0.039669
2008,2,24,55,13,0.032922,0.034414,0.048849,0.042782
2008,2,24,55,14,0.034304,0.036168,0.046691,0.044954
2008,2,24,55,15,0.044013,0.046235,0.052707,0.053276
2008,2,24,55,16,0.036230,0.038653,0.042492,0.043878
2008,2,25,56,14,0.053600,0.056085,0.064764,0.062070
2008,2,25,56,15,0.044863,0.047187,0.055857,0.051817
2008,2,25,56,16,0.055698,0.058055,0.060976,0.063853
2008,2,26,57,9,0.020940,0.024519,0.033511,0.029840
2008,2,26,57,10,0.032131,0.034315,0.045424,0.045477
2008,2,26,57,11,0.011548,0.014747,0.029295,0.025995
2008,2,26,57,12,0.018185,0.019626,0.036662,0.031196
2008,2,27,58,10,0.014293,0.017002,0.027191,0.022592
2008,2,27,58,11,0.017763,0.020729,0.033225,0.028536
2008,2,28,59,8,0.071163,0.071114,0.073541,0.068022
2008,2,28,59,9,0.045111,0.046972,0.053315,0.048161
2008,2,28,59,10,0.031261,0.033399,0.043938,0.039825
2008,2,29,60,12,0.073595,0.074242,0.087090,0.082589
2008,2,29,60,13,0.062938,0.066526,0.078946,0.076886
2008,2,29,60,14,0.056717,0.061490,0.071345,0.070075
2008,2,29,60,16,0.102473,0.103526,0.105253,0.106881
2008,3,1,61,8,0.065273,0.066634,0.069857,0.064865
2008,3,1,61,10,0.053022,0.053835,0.062066,0.053730
2008,3,1,61,13,0.062564,0.065270,0.077391,0.071434
2008,3,1,61,16,0.067086,0.070464,0.074949,0.079070
2008,3,2,62,8,0.026286,0.027598,0.032032,0.030016
2008,3,2,62,12,0.027505,0.031323,0.045582,0.045236
2008,3,4,64,8,0.026498,0.028630,0.035141,0.033553
2008,3,4,64,12,0.036855,0.040167,0.054965,0.053456
2008,3,4,64,13,0.029846,0.031113,0.046709,0.042344
2008,3,4,64,14,0.042325,0.046603,0.057996,0.060265
2008,3,4,64,15,0.041603,0.045623,0.054697,0.057821
2008,3,4,64,16,0.054788,0.057756,0.063355,0.066797
2008,3,5,65,8,0.075822,0.076940,0.079269,0.074857
2008,3,5,65,9,0.067158,0.068844,0.075931,0.069202
2008,3,5,65,16,0.068666,0.070852,0.074750,0.077551
2008,3,6,66,8,0.079609,0.081758,0.083278,0.079000
2008,3,6,66,9,0.083633,0.086546,0.093829,0.090581
2008,3,6,66,10,0.078341,0.082281,0.092016,0.085319
2008,3,6,66,14,0.122890,0.124076,0.132369,0.132409
2008,3,6,66,15,0.121362,0.124501,0.131039,0.129086
2008,3,6,66,16,0.062053,0.064477,0.068942,0.071469
2008,3,7,67,8,0.055748,0.057795,0.063238,0.064881
2008,3,7,67,9,0.047565,0.050732,0.060792,0.062370
2008,3,7,67,10,0.071622,0.075016,0.087887,0.087031
2008,3,7,67,12,0.088449,0.092543,0.105477,0.107462
2008,3,8,68,8,0.086739,0.090483,0.100642,0.118856
2008,3,8,68,11,0.076068,0.082473,0.102081,0.118197
2008,3,8,68,12,0.053849,0.057958,0.076435,0.089415
2008,3,8,68,13,0.055717,0.064849,0.081579,0.094141
2008,3,8,68,14,0.040731,0.045255,0.060715,0.070652
2008,3,8,68,15,0.055021,0.059475,0.073747,0.086558
2008,3,8,68,16,0.064002,0.068740,0.080158,0.098781
2008,3,9,69,8,0.078560,0.082213,0.091331,0.106428
2008,3,9,69,11,0.071908,0.080224,0.098012,0.113775
2008,3,9,69,14,0.056202,0.063165,0.076918,0.090150
2008,3,9,69,15,0.043035,0.048298,0.060846,0.073000
2008,3,9,69,16,0.045876,0.049501,0.057602,0.071747
2008,3,10,70,8,0.051973,0.054718,0.060140,0.063766
2008,3,10,70,9,0.070772,0.075123,0.084809,0.092634
2008,3,10,70,10,0.050355,0.057559,0.068902,0.065452
2008,3,10,70,11,0.072210,0.077202,0.093711,0.094413
2008,3,10,70,12,0.062829,0.068967,0.084406,0.091253
2008,3,10,70,16,0.097522,0.102611,0.110167,0.121700
2008,3,11,71,8,0.080647,0.083586,0.090105,0.099678
2008,3,11,71,10,0.052416,0.057870,0.073295,0.078476
2008,3,11,71,15,0.037278,0.041797,0.054376,0.066610
2008,3,11,71,16,0.052951,0.056089,0.062316,0.073525
2008,3,12,72,8,0.028580,0.032277,0.039047,0.038245
2008,3,12,72,9,0.032365,0.035520,0.045629,0.044972
2008,3,12,72,10,0.034447,0.037606,0.050658,0.045801
2008,3,12,72,11,0.035904,0.039947,0.054142,0.051733
2008,3,12,72,12,0.037434,0.041875,0.057300,0.059872
2008,3,12,72,13,0.040012,0.044357,0.058141,0.060981
2008,3,12,72,14,0.041632,0.044156,0.056590,0.061713
2008,3,12,72,15,0.051152,0.055698,0.067509,0.080115
2008,3,12,72,16,0.047738,0.051326,0.059576,0.068638
2008,3,13,73,9,0.041751,0.044197,0.057204,0.062932
2008,3,13,73,10,0.045856,0.049580,0.065715,0.071235
2008,3,13,73,11,0.030390,0.033981,0.050146,0.052953
2008,3,13,73,12,0.037688,0.041458,0.056728,0.061361
2008,3,13,73,13,0.063225,0.067233,0.081572,0.088488
2008,3,13,73,14,0.064455,0.066893,0.080560,0.092237
2008,3,13,73,15,0.057956,0.061261,0.072831,0.086709
2008,3,13,73,16,0.053791,0.057235,0.064572,0.079167
2008,3,14,74,8,0.072871,0.075749,0.086592,0.103954
2008,3,14,74,9,0.039767,0.045465,0.059709,0.073665
2008,3,14,74,16,0.061822,0.067784,0.078778,0.097629
2008,3,15,75,10,0.061947,0.070928,0.092883,0.114298
2008,3,16,76,8,0.025579,0.030049,0.041776,0.060548
2008,3,16,76,9,0.036252,0.043035,0.061557,0.085864
2008,3,16,76,10,0.023911,0.029984,0.046671,0.060628
2008,3,16,76,11,0.028379,0.034615,0.054816,0.073002
2008,3,16,76,12,0.035876,0.043038,0.065976,0.094947
2008,3,16,76,13,0.040957,0.047260,0.068024,0.094317
2008,3,16,76,14,0.039065,0.044853,0.063556,0.087922
2008,3,16,76,15,0.040071,0.044913,0.059449,0.083088
2008,3,16,76,16,0.054082,0.059378,0.071103,0.101121
2008,3,17,77,8,0.018613,0.021955,0.030478,0.040014
2008,3,17,77,9,0.015545,0.019963,0.031615,0.040625
2008,3,17,77,10,0.012497,0.015689,0.029239,0.033719
2008,3,17,77,11,0.017568,0.021216,0.039787,0.047809
2008,3,17,77,12,0.022323,0.026386,0.043512,0.054683
2008,3,17,77,13,0.016847,0.021127,0.038277,0.044651
2008,3,17,77,14,0.029114,0.034654,0.049961,0.059345
2008,3,17,77,15,0.026461,0.031405,0.043569,0.056990
2008,3,17,77,16,0.031433,0.035259,0.046086,0.061839
2008,3,18,78,8,0.022066,0.027423,0.039964,0.062233
2008,3,18,78,9,0.016166,0.022020,0.037437,0.053922
2008,3,18,78,10,0.013605,0.019868,0.040511,0.057280
2008,3,19,79,11,0.151535,0.154809,0.175172,0.198885
2008,3,21,81,8,0.108744,0.117636,0.127867,0.158337
2008,3,21,81,9,0.104956,0.112601,0.129569,0.160236
2008,3,22,82,8,0.203588,0.212571,0.226925,0.237174
2008,3,22,82,9,0.092268,0.093589,0.110447,0.138048
2008,3,22,82,11,0.052581,0.056411,0.075507,0.093939
2008,3,22,82,12,0.031234,0.036569,0.056978,0.071010
2008,3,22,82,13,0.035449,0.040494,0.059644,0.074393
2008,3,22,82,15,0.113724,0.118024,0.125698,0.137755
2008,3,22,82,16,0.052108,0.056542,0.064324,0.082137
2008,3,23,83,9,0.053992,0.057905,0.069303,0.074564
2008,3,23,83,12,0.050038,0.055994,0.073380,0.083595
2008,3,23,83,13,0.076359,0.078634,0.097384,0.109659
2008,3,23,83,15,0.055552,0.060458,0.071443,0.084377
2008,3,23,83,16,0.067489,0.069560,0.075832,0.088729
2008,3,24,84,8,0.086104,0.090101,0.100062,0.121436
2008,3,30,90,13,0.103716,0.113080,0.133968,0.155925
2008,3,30,90,16,0.190510,0.197498,0.197514,0.194568
2008,4,1,92,9,0.046817,0.048989,0.055738,0.053002
2008,4,4,95,12,0.116051,0.121467,0.130873,0.137855
2008,4,5,96,8,0.084271,0.086182,0.092092,0.090954
2008,4,5,96,9,0.068477,0.071467,0.081872,0.079238
2008,4,5,96,11,0.040048,0.046313,0.057556,0.054416
2008,4,5,96,12,0.070787,0.072960,0.085048,0.085950
2008,4,5,96,14,0.144334,0.146147,0.150127,0.145988
2008,4,5,96,15,0.141236,0.141946,0.147130,0.145532
2008,4,5,96,16,0.129754,0.132034,0.131337,0.134166
2008,4,6,97,8,0.092177,0.094036,0.098034,0.097163
2008,4,6,97,9,0.073858,0.077921,0.083781,0.080897
2008,4,6,97,10,0.082228,0.085953,0.096562,0.095962
2008,4,6,97,11,0.086616,0.089880,0.100385,0.101502
2008,4,6,97,12,0.078029,0.082178,0.096408,0.096766
2008,4,6,97,13,0.093052,0.092783,0.105792,0.108067
2008,4,7,98,8,0.054142,0.056742,0.064572,0.068483
2008,4,7,98,9,0.038891,0.043029,0.053841,0.054957
2008,4,7,98,10,0.041631,0.044964,0.059338,0.060712
2008,4,7,98,11,0.038837,0.041347,0.055132,0.056252
2008,4,7,98,12,0.039525,0.043617,0.058346,0.062258
2008,4,7,98,13,0.041832,0.046039,0.060826,0.064425
2008,4,7,98,14,0.054287,0.058467,0.072506,0.077951
2008,4,7,98,15,0.048880,0.052564,0.061880,0.067814
2008,4,7,98,16,0.050765,0.053750,0.059442,0.068910
2008,4,8,99,8,0.064261,0.065619,0.070793,0.070801
2008,4,8,99,11,0.078775,0.079290,0.093897,0.101096
2008,4,8,99,12,0.049373,0.053494,0.067464,0.072763
2008,4,8,99,13,0.057564,0.060855,0.074295,0.079023
2008,4,8,99,14,0.059419,0.063087,0.074024,0.079189
2008,4,8,99,15,0.067446,0.069384,0.078994,0.085630
2008,4,8,99,16,0.065157,0.067274,0.073219,0.082473
2008,4,9,100,8,0.063455,0.066001,0.075126,0.083251
2008,4,10,101,8,0.023682,0.026347,0.034652,0.037854
2008,4,10,101,9,0.022010,0.024202,0.036853,0.039757
2008,4,10,101,10,0.016770,0.018647,0.033407,0.035801
2008,4,10,101,11,0.021632,0.026445,0.041612,0.045989
2008,4,10,101,12,0.025597,0.031241,0.046854,0.055885
2008,4,10,101,13,0.028625,0.033632,0.049509,0.061292
2008,4,10,101,14,0.046689,0.051659,0.065434,0.078695
2008,4,10,101,15,0.039059,0.045840,0.059129,0.077854
2008,4,14,105,16,0.243926,0.242566,0.237571,0.232473
2008,4,15,106,11,0.065866,0.069821,0.084351,0.086370
2008,4,15,106,12,0.065198,0.069676,0.084332,0.087849
2008,4,15,106,16,0.075357,0.077963,0.086280,0.100738
2008,4,16,107,8,0.082762,0.082454,0.089327,0.084409
2008,4,16,107,10,0.070186,0.073421,0.082139,0.074715
2008,4,16,107,12,0.071183,0.075155,0.086847,0.084582
2008,4,16,107,13,0.080139,0.082523,0.094361,0.091946
2008,4,16,107,14,0.085801,0.087985,0.097918,0.096716
2008,4,16,107,15,0.074344,0.077644,0.083935,0.083698
2008,4,16,107,16,0.079167,0.081290,0.084309,0.087596
2008,4,17,108,9,0.095949,0.098200,0.107956,0.103262
2008,4,18,109,9,0.074698,0.083546,0.092415,0.095972
2008,4,18,109,10,0.066770,0.068743,0.084311,0.083626
2008,4,18,109,11,0.062326,0.066080,0.079774,0.081360
2008,4,18,109,12,0.052478,0.056478,0.070206,0.070641
2008,4,18,109,13,0.052505,0.056487,0.070653,0.071225
2008,4,18,109,14,0.069589,0.073445,0.085904,0.090235
2008,4,18,109,15,0.063755,0.067623,0.076813,0.081574
2008,4,19,110,8,0.075489,0.076221,0.084736,0.086074
2008,4,19,110,9,0.065860,0.068892,0.078883,0.080854
2008,4,19,110,10,0.058514,0.061138,0.073234,0.071140
2008,4,19,110,11,0.065355,0.069593,0.084432,0.088773
2008,4,19,110,12,0.054201,0.057600,0.074493,0.075650
2008,4,19,110,13,0.053272,0.056824,0.071457,0.074358
2008,4,19,110,14,0.061451,0.064621,0.077965,0.081184
2008,4,19,110,15,0.068169,0.071285,0.082058,0.088790
2008,4,19,110,16,0.081426,0.084823,0.090435,0.102249
2008,4,20,111,12,0.032483,0.036310,0.051177,0.050971
2008,4,20,111,13,0.027023,0.031121,0.045400,0.048164
2008,4,21,112,9,0.147275,0.154473,0.172626,0.186165
2008,4,21,112,10,0.172087,0.179181,0.199642,0.213503
2008,4,21,112,11,0.174793,0.183245,0.205823,0.219847
2008,4,21,112,12,0.176357,0.187381,0.211330,0.229453
2008,4,21,112,13,0.186178,0.196699,0.221607,0.241952
2008,4,21,112,14,0.217147,0.228225,0.251466,0.278403
2008,4,21,112,15,0.240018,0.253480,0.274905,0.303008
2008,4,21,112,16,0.240567,0.252354,0.268297,0.299749
2008,4,22,113,9,0.168715,0.177731,0.196425,0.208572
2008,4,22,113,10,0.161765,0.169592,0.191117,0.202575
2008,4,22,113,11,0.162075,0.170317,0.191885,0.204039
2008,4,22,113,12,0.171621,0.180533,0.203558,0.217087
2008,4,22,113,13,0.183789,0.192568,0.213720,0.228717
2008,4,22,113,14,0.186109,0.195481,0.215666,0.232539
2008,4,22,113,15,0.186482,0.196739,0.214257,0.233991
2008,4,22,113,16,0.186369,0.195496,0.208095,0.230204
2008,4,23,114,10,0.156595,0.163301,0.180578,0.189324
2008,4,23,114,11,0.169709,0.175838,0.195982,0.207372
2008,4,23,114,12,0.159941,0.165832,0.185174,0.198962
2008,4,23,114,13,0.161315,0.166107,0.183859,0.194092
2008,4,23,114,14,0.145718,0.151014,0.166505,0.176939
2008,4,23,114,15,0.150841,0.157605,0.168888,0.181972
2008,4,23,114,16,0.146976,0.152935,0.161917,0.176571
2008,4,24,115,8,0.146141,0.149284,0.158918,0.162278
2008,4,24,115,9,0.144777,0.148478,0.160715,0.165807
2008,4,24,115,10,0.149419,0.151701,0.169061,0.175415
2008,4,24,115,11,0.163281,0.169837,0.185707,0.196426
2008,4,24,115,12,0.143773,0.148416,0.165827,0.176554
2008,4,24,115,16,0.159076,0.165024,0.171285,0.192356
2008,4,25,116,9,0.182924,0.186821,0.196681,0.205979
2008,4,27,118,10,0.318872,0.333946,0.361856,0.383899
2008,4,27,118,11,0.296607,0.310743,0.340860,0.362643
2008,4,27,118,12,0.279634,0.295144,0.323957,0.347143
2008,4,28,119,9,0.153142,0.158419,0.180528,0.197800
2008,4,28,119,10,0.128873,0.134968,0.154895,0.165088
2008,4,28,119,11,0.122887,0.129131,0.151124,0.160110
2008,4,28,119,12,0.122982,0.131958,0.152876,0.163593
2008,4,29,120,9,0.146640,0.155468,0.174134,0.190132
2008,4,29,120,11,0.128726,0.134726,0.158057,0.168377
2008,4,29,120,12,0.122544,0.130833,0.152109,0.163444
2008,4,29,120,13,0.131791,0.140456,0.162129,0.177056
2008,4,29,120,15,0.154179,0.162432,0.177867,0.199722
2008,4,29,120,16,0.119075,0.126225,0.137209,0.155504
2008,4,30,121,11,0.111370,0.121587,0.142505,0.166207
2008,4,30,121,12,0.111272,0.119140,0.141877,0.165800
2008,4,30,121,14,0.111305,0.118942,0.137981,0.159978
2008,4,30,121,15,0.122620,0.129629,0.143773,0.163916
2008,4,30,121,16,0.115258,0.121265,0.132418,0.158092
2008,5,1,122,13,0.063456,0.069468,0.089298,0.110067
2008,5,1,122,14,0.057046,0.061529,0.077602,0.093514
2008,5,1,122,15,0.066550,0.071496,0.086913,0.105698
2008,5,2,123,9,0.126840,0.128847,0.142467,0.160054
2008,5,3,124,8,0.070622,0.079961,0.101445,0.147447
2008,5,3,124,9,0.076669,0.089609,0.112892,0.166324
2008,5,3,124,11,0.086347,0.095213,0.131440,0.204607
2008,5,5,126,10,0.054173,0.058712,0.075870,0.084859
2008,5,5,126,15,0.073256,0.078995,0.092563,0.107381
2008,5,5,126,16,0.076099,0.081653,0.090795,0.110828
2008,5,6,127,8,0.138521,0.143694,0.158051,0.166833
2008,5,6,127,10,0.173785,0.179364,0.196493,0.202220
2008,5,6,127,11,0.196493,0.200510,0.222619,0.231347
2008,5,6,127,14,0.174582,0.180293,0.198303,0.206298
2008,5,6,127,16,0.221686,0.232934,0.241135,0.262228
2008,5,7,128,9,0.341660,0.349417,0.366000,0.369235
